_RAJ2000,_DEJ2000,KIC,Teff,log(g),Mass,Prot,e_Prot,Rper,LPH,w,dP/P
288.88971,39.69104,4552031,4892,4.7,0.8062,21.402,0.078,7838.07,0.791,0.4912,0.0036445192
288.79129,39.63273,4551723,5786,4.45,1.0437,19.948,0.261,1161.87,0.566,0.3795,0.0130840184
283.98279,39.64451,4540488,5013,4.21,0.8376,13.86,0.041,13275.56,1.273,0.7121,0.002958153
297.50729,39.56686,4489603,6222,4.44,1.1779,1.152,0.008,1361.73,0.425,0.2829,0.0069444444
295.73978,39.53547,4480706,5820,4.47,1.0535,10.606,0.115,5405.43,0.804,0.5198,0.0108429191
295.6124,39.51535,4480068,5039,4.25,0.8444,20.438,0.245,12430.43,1.104,0.6288,0.0119874743
295.25977,39.56539,4478457,6166,4.58,1.1594,4.302,0.147,2181.23,0.429,0.3017,0.0341701534
295.11682,39.58795,4477830,6147,4.56,1.1533,2.498,0.027,1070.92,0.403,0.2697,0.0108086469
294.22119,39.58193,4474127,5867,4.15,1.0671,4.873,0.034,8650.75,1.144,0.6351,0.0069772214
293.29623,39.56844,4470499,6352,4.14,1.2224,3.273,0.01,9842.1,1.182,0.6888,0.0030553009
293.29059,39.50111,4470477,6388,4.13,1.2352,11.085,0.195,3240.73,0.864,0.4929,0.0175913396
289.01205,39.54987,4455561,4365,4.62,0.6892,14.848,0.652,8316.49,1.117,0.6183,0.0439116379
288.89871,39.53426,4455167,4319,4.71,0.6706,11.91,0.029,9141.45,1.497,0.7434,0.0024349286
287.60962,39.59948,4451525,5034,4.55,0.8431,10.909,0.057,11449.43,0.983,0.5373,0.0052250435
286.63684,39.58129,4449224,4667,4.21,0.7464,35.217,0.586,3587.96,0.577,0.3641,0.0166396911
285.7309,39.5741,4447139,5813,4.22,1.0514,5.279,0.004,14524.58,1.296,0.6979,0.0007577193
284.0278,39.54142,4443393,5734,4.33,1.0289,13.594,0.503,2843.29,0.406,0.2774,0.0370016184
295.75134,39.44421,4382416,5775,4.43,1.0405,11.849,0.039,4225.37,1.035,0.6374,0.003291417
294.95282,39.47543,4378560,5984,4.43,1.1021,11.774,0.061,705.42,0.384,0.2984,0.0051809071
294.04614,39.45508,4374634,5783,4.4,1.0428,8.963,0.071,10646.4,1.349,0.7206,0.0079214549
293.48694,39.40258,4372213,6175,4.42,1.1624,2.098,0.005,6400.35,1.501,0.7753,0.0023832221
292.17926,39.45735,4367157,5680,4.34,1.0138,20.18,0.99,4381.92,0.599,0.4108,0.0490584737
291.83099,39.41497,4365932,6169,4.45,1.1604,12.035,0.183,2687.81,1.013,0.5675,0.0152056502
290.08127,39.45497,4359846,5819,4.32,1.0532,14.915,0.172,987.23,0.385,0.2869,0.0115320148
289.40176,39.4519,4357275,5420,4.44,0.9435,21.721,0.07,3538.31,0.401,0.2808,0.0032226877
286.93103,39.48037,4350158,4224,4.53,0.6323,19.838,0.056,10176.9,0.978,0.5781,0.0028228652
285.54996,39.41565,4346803,6213,4.25,1.1749,14.995,0.268,753.88,0.507,0.3136,0.0178726242
284.94934,39.4067,4345483,5787,4.23,1.044,15.843,0.457,1830.94,0.462,0.3475,0.0288455469
296.54211,39.3308,4284458,6111,4.45,1.1417,4.157,0.032,1727.46,0.441,0.3014,0.007697859
295.31351,39.32464,4278178,5563,4.63,0.9817,14.547,0.199,3663.57,1.05,0.6334,0.0136797965
294.89532,39.34919,4276282,6345,4.45,1.22,1.808,0.005,1254.02,0.859,0.547,0.0027654867
293.84674,39.34134,4271582,5654,4.56,1.0066,16.551,0.207,3013.31,0.957,0.5786,0.0125067972
288.77713,39.33812,4252390,5691,4.38,1.0169,19.489,0.318,2593.64,0.528,0.3837,0.0163168967
287.8855,39.3237,4249702,5219,3.96,0.8909,4.712,0.003,54527.01,1.545,0.78,0.0006366723
287.5788,39.36576,4248871,5664,4.31,1.0093,10.544,0.068,4379.81,0.776,0.4866,0.0064491654
287.17374,39.35768,4247816,5242,4.75,0.8969,13.501,0.097,13532.94,1.063,0.61,0.007184653
286.4194,39.3929,4245987,5153,4.75,0.8738,9.225,0.029,14549.49,1.319,0.6947,0.0031436314
285.98102,39.38705,4244837,4583,4.2,0.7235,11.298,0.192,4910.35,1.178,0.6228,0.0169941583
285.19836,39.33367,4242828,5410,4.65,0.9408,17.819,0.086,14719.84,1.382,0.6685,0.004826309
284.97684,39.36472,4242173,5686,4.47,1.0155,14.127,0.038,3698.95,0.716,0.4833,0.0026898846
284.80615,39.35377,4241662,5029,4.38,0.8418,22.344,0.247,5127.64,0.813,0.5269,0.0110544218
284.74353,39.37882,4241497,5360,4.79,0.9277,19.837,0.146,7711.89,0.853,0.5599,0.0073599839
295.68292,39.21224,4175618,5201,4.3,0.8863,0.413,0.004,66672.5,1.569,0.7463,0.00968523
295.64145,39.23125,4175398,3853,4.34,0.4853,31.556,0.392,9365.89,1.139,0.5958,0.0124223602
295.60614,39.20991,4175216,4262,4.5,0.6476,13.88,0.104,7474.42,1.332,0.7292,0.0074927954
294.36295,39.25305,4169440,5817,4.4,1.0526,5.72,0.025,13612.39,1.533,0.7665,0.0043706294
294.04413,39.27331,4168016,5489,4.52,0.9618,11.892,0.014,22563.58,1.137,0.6648,0.001177262
292.43057,39.22358,4161122,5291,4.58,0.9096,17.457,0.109,6375.55,0.921,0.5754,0.0062439136
291.92368,39.24365,4158803,5695,4.53,1.018,14.132,0.079,5688.07,0.826,0.5506,0.00559015
291.82349,39.21734,4158372,4116,4.38,0.589,8.008,0.013,24189,1.444,0.7329,0.0016233766
291.77271,39.25008,4158180,5128,4.43,0.8674,13.064,0.012,18016.37,1.152,0.6405,0.0009185548
291.48492,39.20326,4157044,4625,4.2,0.735,32.53,0.161,6710.77,0.836,0.4856,0.0049492776
289.09787,39.25389,4148290,6055,4.29,1.124,1.204,0.005,618.93,0.483,0.3057,0.0041528239
289.05386,39.23815,4148125,3919,4.5,0.511,17.982,0.091,6588.82,1.03,0.5843,0.0050606162
288.81369,39.26714,4147277,5793,4.4,1.0457,53.116,1.231,1155.47,0.585,0.2702,0.0231756909
286.03253,39.2597,4139690,5713,4.52,1.023,13.813,0.169,861.94,0.492,0.3377,0.0122348512
285.33002,39.27122,4137929,5019,4.07,0.8392,20.946,0.099,14832.08,1.265,0.643,0.0047264394
285.01807,39.22181,4136986,6094,4.53,1.1363,1.97,0.015,1287.94,0.476,0.309,0.0076142132
284.91156,39.29862,4136659,5661,4.4,1.0085,11.824,0.084,1197.28,0.513,0.3336,0.0071041949
296.19897,39.15239,4076697,4965,4.51,0.8252,8.378,0,17211.26,1.223,0.6327,0
294.85345,39.1459,4070250,5820,4.29,1.0535,19.773,0.668,1536.88,0.622,0.4028,0.0337834421
294.71896,39.12209,4069688,5749,4.39,1.0331,4.37,0.005,21726.55,1.507,0.7737,0.0011441648
294.47131,39.17333,4068696,5672,4.95,1.0116,11.777,0.025,10932.33,1.268,0.6871,0.0021227817
294.23383,39.19946,4067699,5356,4.39,0.9266,11.04,0.019,17931.49,1.287,0.7178,0.0017210145
293.28809,39.18248,4063899,6493,4.14,1.2736,10.957,0.291,1258.4,0.494,0.2982,0.0265583645
292.2356,39.19387,4059778,5348,4.63,0.9245,13.697,0.085,10935.72,1.233,0.6931,0.0062057385
292.15012,39.18299,4059416,5166,4.49,0.8772,1.947,0.004,30838.43,1.381,0.6698,0.0020544427
291.66132,39.10708,4057524,5298,4.79,0.9115,13.203,0.059,9297.1,0.958,0.5589,0.0044686814
291.47977,39.17414,4056841,6401,4.25,1.2399,2.053,0.004,1072.29,0.468,0.343,0.0019483682
291.20511,39.14266,4055870,5994,4.51,1.1052,9.043,0.762,3447.8,0.831,0.5509,0.0842640717
288.07019,39.15552,4045214,5070,4.59,0.8524,7.011,0.009,19319.21,1.241,0.6347,0.001283697
286.9624,39.19931,4042283,5361,4.63,0.9279,17.762,0.619,2108.34,0.441,0.2771,0.0348496791
284.96973,39.13888,4036736,5113,3.83,0.8635,2.823,0.007,49390.61,1.377,0.6695,0.0024796316
296.19479,39.02403,3974043,4786,4.45,0.7783,10.202,0.007,17569.84,1.219,0.6376,0.00068614
296.04898,39.00226,3973260,6227,4.51,1.1796,5.907,0.023,1527.52,0.417,0.3192,0.0038936855
296.03928,39.05044,3973209,5571,4.59,0.9839,19.259,0.183,1417.22,0.378,0.2696,0.009502051
296.02679,39.09641,3973141,5383,4.65,0.9337,14.475,0.189,6624.79,1.21,0.6791,0.0130569948
295.88843,39.0279,3972391,6208,4.34,1.1733,5.355,0.048,6589.11,1.107,0.6645,0.0089635854
295.71582,39.07112,3971446,6256,4.51,1.1893,2.593,0.025,1255.57,0.385,0.2693,0.0096413421
294.83047,39.01059,3967294,4665,4.79,0.7459,23.674,0.217,14543.59,0.895,0.5671,0.0091661739
294.74973,39.00353,3966950,6475,4.34,1.2669,1.006,0.078,13907.43,0.729,0.497,0.0775347913
294.21008,39.07827,3964800,4780,4.68,0.7767,27.383,0.494,4674.32,0.705,0.4852,0.01804039
294.00107,39.02034,3963996,5636,4.79,1.0016,5.906,0.005,12311.88,1.532,0.7722,0.0008465967
292.29855,39.04072,3957292,3782,4.81,0.4581,33.559,0.285,7543.89,0.9,0.5306,0.0084925057
292.00006,39.05053,3956166,4940,4.6,0.8187,28.794,1.885,5515.49,0.72,0.4634,0.0654650274
285.52341,39.00137,3936610,5665,4.48,1.0096,19.855,0.539,3037.42,0.659,0.4428,0.0271468144
285.51172,39.07048,3936583,5456,4.86,0.953,23.387,0.164,9552.12,1.034,0.5627,0.0070124428
285.12158,39.016,3935671,5377,4.75,0.9321,5.16,0.211,7905.87,1.065,0.5729,0.0408914729
285.05539,39.03847,3935496,5383,4.52,0.9337,27.482,1.167,1067.04,0.374,0.27,0.0424641584
295.78378,38.96114,3868041,6007,4.88,1.1091,3.618,0.005,12546.54,1.497,0.7784,0.001381979
295.27682,38.91719,3865498,5130,4.37,0.8679,20.376,0.044,16179.44,1.436,0.6603,0.0021594032
293.73648,38.90309,3859043,5796,4.49,1.0465,19.314,0.493,2388.3,0.411,0.301,0.0255255255
293.50287,38.90921,3858086,4773,4.54,0.7748,1.424,0.004,42209.68,1.507,0.7101,0.0028089888
292.39288,38.93609,3853835,4994,4.54,0.8327,25.417,0.173,6087.24,0.911,0.5462,0.0068064681
292.34326,38.97745,3853638,6309,4.46,1.2074,4.174,0.035,3630.91,0.913,0.5976,0.008385242
292.17618,38.96112,3853006,6247,4.39,1.1863,3.264,0.01,10673.76,1.26,0.7141,0.0030637255
291.95963,38.96013,3852175,6254,4.32,1.1886,18.614,0.105,1097.89,0.572,0.3248,0.0056409154
291.50476,38.9017,3850464,5397,4.82,0.9374,26.02,0.718,4218.73,0.53,0.3648,0.0275941583
289.10596,38.95491,3842433,6004,4.45,1.1082,13.422,0.094,1627.45,0.447,0.3396,0.0070034272
287.06854,38.94509,3836772,5932,4.02,1.0864,0.687,0.003,30332.09,1.665,0.8114,0.0043668122
294.59384,38.89346,3759394,4654,4.43,0.7429,1.001,0,37411.96,1.599,0.7497,0
293.91879,38.86471,3756668,6383,4.37,1.2334,5.132,0.072,1852.33,0.414,0.3428,0.0140296181
293.58981,38.83273,3755243,6144,4.38,1.1523,2.848,0.037,2238.09,0.872,0.5365,0.012991573
292.47391,38.84383,3750812,6142,4.51,1.1517,8.275,0.053,3836.27,0.795,0.5365,0.0064048338
291.8873,38.86863,3748664,5043,4.36,0.8454,11.342,0.012,12967.47,1.263,0.6782,0.0010580145
290.83997,38.83456,3744781,5365,4.83,0.929,41.908,0.135,2774.6,0.705,0.3629,0.003221342
288.01987,38.82873,3735720,4875,4.54,0.8017,7.302,0.008,58901.73,1.609,0.7752,0.0010955902
287.31024,38.82507,3733870,5240,4.53,0.8964,28.174,1.081,1914.32,0.475,0.3366,0.0383687087
286.78833,38.87019,3732492,4814,4.5,0.7857,11.358,0.081,7385.02,1.158,0.617,0.0071315372
285.74228,38.86019,3729909,5248,4.71,0.8985,25.681,0.291,2051.71,0.391,0.2779,0.0113313344
285.41324,38.81387,3729156,5897,4.21,1.076,20.547,0.328,1065.97,0.561,0.3536,0.015963401
284.89935,38.88613,3727875,5976,4.41,1.0997,16.969,0.205,2149.28,0.629,0.4036,0.0120808533
295.68927,38.72017,3663270,5817,4.6,1.0526,6.833,0.395,9851.81,1.2,0.6729,0.0578076979
295.11902,38.76143,3660477,6193,4.41,1.1683,14.667,0.107,902.32,0.699,0.4199,0.0072952887
294.81467,38.73617,3659077,5956,4.62,1.0936,3.673,0.007,12966.75,1.361,0.7188,0.0019057991
293.88846,38.71224,3655170,5370,4.91,0.9303,12.787,0.092,13059.56,1.175,0.6782,0.0071948072
292.16315,38.73914,3648419,6000,4.65,1.107,6.381,0.005,14380.57,1.408,0.7365,0.0007835762
291.76431,38.76882,3646848,5333,4.5,0.9206,6.478,0.015,20068.65,1.424,0.7373,0.0023155295
291.74445,38.78632,3646781,5037,4.47,0.8438,12.8,0.028,10010.36,1.258,0.6911,0.0021875
291.58615,38.76285,3646181,5940,4.49,1.0888,8.659,0.041,14369.28,1.471,0.7242,0.0047349578
290.2236,38.76106,3641346,5861,4.71,1.0654,14.722,0.167,2649.07,0.718,0.4927,0.0113435675
288.34042,38.76624,3635134,4601,4.19,0.7284,26.835,0.089,2901.14,0.649,0.4249,0.0033165642
286.52469,38.7363,3630259,4601,4.6,0.7284,17.535,0.119,11563.45,1.164,0.6657,0.0067864271
285.90091,38.73249,3628756,5759,4.48,1.036,19.069,0.078,2018.45,0.781,0.4856,0.0040904085
285.73843,38.72192,3628371,4821,4.71,0.7875,19.721,0.051,9566.43,1.048,0.6299,0.0025860758
285.20352,38.7736,3627030,4325,4.54,0.6731,33.472,0.266,3095.21,0.764,0.4666,0.0079469407
294.97369,38.65526,3558958,5683,4.57,1.0146,13.408,0.211,9541.69,1.116,0.6446,0.0157368735
291.9314,38.69474,3546532,5179,4.49,0.8806,8.676,0.03,20471.87,1.432,0.7569,0.0034578147
291.0383,38.62018,3543198,5731,4.85,1.0281,9.221,0.021,15699.45,1.35,0.7206,0.0022774103
290.79407,38.67081,3542365,5959,4.72,1.0945,8.082,0.145,1971.01,0.405,0.2758,0.0179411037
290.77731,38.67865,3542309,4884,4.56,0.8041,28.218,0.232,3095.54,0.613,0.4339,0.0082217025
290.32672,38.69289,3540780,5383,4.9,0.9337,26.697,0.12,2048.67,0.774,0.4627,0.0044948871
290.30954,38.618,3540709,5786,4.14,1.0437,16.672,0.401,4246.83,0.976,0.5692,0.0240523033
288.33224,38.62863,3534131,5570,4.15,0.9836,17.611,0.302,6840.5,0.967,0.5808,0.0171483732
288.2757,38.62343,3533948,5707,4.72,1.0213,19.871,0.39,1331.21,0.488,0.356,0.0196265915
287.2836,38.60577,3531315,5634,4.52,1.0011,21.199,0.3,1312.91,0.35,0.2789,0.0141516109
286.94278,38.60407,3530398,5372,4.72,0.9308,0.54,0.003,1752.82,1.178,0.6014,0.0055555556
285.69138,38.65799,3527214,5544,4.83,0.9766,17.358,0.217,3224.13,0.674,0.4632,0.0125014403
294.3446,38.53335,3455345,5521,4.4,0.9704,20.355,0.807,4848.06,0.58,0.4248,0.0396462786
294.27264,38.52583,3455074,6463,4.21,1.2625,2.161,0.032,665.72,0.431,0.3324,0.0148079593
293.90805,38.58957,3453592,4854,4.12,0.7962,10.267,0.017,21896.12,1.322,0.6893,0.0016557904
293.90228,38.53819,3453569,4947,4.54,0.8205,22.636,0.061,13401.03,0.931,0.5901,0.0026948224
293.81015,38.53426,3453185,5334,4.44,0.9209,7.469,0.012,20828.37,1.561,0.7553,0.0016066408
291.2847,38.52882,3443012,4618,4.11,0.7331,16.786,0.142,7390.14,0.94,0.5354,0.0084594305
291.2381,38.50946,3442846,4528,4.45,0.7082,24.59,0.278,7329.46,1.051,0.6069,0.0113054087
290.81723,38.53912,3441340,5873,4.52,1.0689,7.229,0.01,13968.41,1.315,0.7308,0.0013833172
290.32922,38.54923,3439745,6081,4.29,1.1322,11.935,0.084,2994.6,0.694,0.462,0.0070381232
287.5596,38.54499,3430730,5697,4.42,1.0185,16.899,0.288,6361.66,0.852,0.5394,0.0170424285
286.41245,38.591,3427654,5723,4.47,1.0258,14.731,0.579,3281.06,0.418,0.2923,0.0393048673
286.03598,38.53119,3426677,5123,4.81,0.8661,20.939,0.229,8863.57,1.156,0.6213,0.0109365299
285.80884,38.53254,3426044,5253,4.58,0.8997,15.548,0.601,4360.68,1.007,0.6006,0.0386544893
285.02612,38.52755,3424159,5454,4.48,0.9525,19.774,0.31,4153.01,0.789,0.5266,0.0156771518
294.806,38.49994,3355907,5752,4.24,1.034,18.346,0.235,6500.72,0.94,0.5474,0.0128093317
294.7756,38.49123,3355784,6208,4.2,1.1733,5.702,0.038,1917.54,0.52,0.3823,0.0066643283
292.87006,38.48468,3347855,6255,4.7,1.189,4.998,0.01,3730.95,0.818,0.5518,0.0020008003
291.75757,38.47291,3343392,4058,4.45,0.5658,17.245,0.187,6435.93,1.024,0.5837,0.0108437228
291.40341,38.4532,3341998,5323,4.33,0.918,65.145,6.138,921.31,0.614,0.2738,0.0942205848
291.0975,38.42024,3340807,5309,4.49,0.9143,2.164,0.005,33869.8,1.565,0.767,0.002310536
289.55304,38.43645,3335263,4528,4.36,0.7082,26.542,0.226,3113.63,0.497,0.3077,0.0085148067
294.7836,38.34257,3248885,5109,4.51,0.8625,4.898,0.029,16720.06,1.536,0.7697,0.005920784
294.54065,38.33707,3247769,5359,4.83,0.9274,17.991,0.28,6496.31,0.866,0.5575,0.0155633372
294.04364,38.36454,3245638,5883,4.51,1.0718,0.709,0.004,9914.52,1.058,0.5767,0.0056417489
293.12802,38.38109,3241761,5839,4.45,1.059,11.211,0.046,7834.32,0.982,0.6218,0.004103113
292.79135,38.30683,3240468,5894,4.59,1.0751,7.938,0.054,12316.2,1.098,0.6469,0.0068027211
291.88025,38.37245,3236788,5674,4.58,1.0121,5.429,0.07,9334.27,1.26,0.6784,0.0128937189
291.30545,38.37396,3234449,5292,4.7,0.9099,17.88,0.047,11637.36,1.123,0.6388,0.0026286353
286.57025,38.39762,3219127,5449,4.65,0.9511,27.121,1.551,2645.28,0.489,0.3243,0.0571881568
286.07541,38.39746,3217852,5606,4.45,0.9934,17.043,0.709,3514.86,0.847,0.5493,0.0416006572
294.57306,38.21591,3130531,6206,4.34,1.1726,3.188,0,10308.21,1.344,0.7374,0
294.05139,38.26012,3128078,5625,4.86,0.9986,13.888,0.045,9142.91,1.006,0.6233,0.0032402074
293.0687,38.27437,3123619,4905,4.2,0.8095,28.768,0.427,4444.27,0.441,0.303,0.014842881
292.43793,38.26995,3120960,6258,4.54,1.19,1.298,0.005,1416.27,0.59,0.3905,0.0038520801
292.0488,38.2889,3119250,5350,4.57,0.925,3.417,0.029,39037.41,1.483,0.7383,0.0084869769
291.44705,38.29984,3116513,5996,4.5,1.1058,11.096,0.067,3890.87,0.675,0.4885,0.006038212
291.23959,38.25028,3115664,4762,4.3,0.7719,8.164,0.158,17517.92,1.439,0.7291,0.0193532582
290.92133,38.20475,3114357,5091,4.55,0.8578,22.092,0.077,9311.97,1.07,0.6011,0.0034854246
290.33841,38.26678,3112131,5881,4.5,1.0713,9.655,0.019,10597.94,1.216,0.6882,0.0019678923
290.19608,38.2307,3111610,5376,4.63,0.9319,6.342,0.007,16460.84,1.346,0.7009,0.0011037528
285.68076,38.21884,3097331,4862,4.56,0.7983,2.648,0.003,71684.87,1.592,0.7604,0.0011329305
294.27985,38.19002,3002959,6250,4.29,1.1873,4.006,0.02,1318.31,0.446,0.3227,0.0049925112
293.08774,38.16847,2997239,6190,4.32,1.1673,7.306,0.02,3950.18,0.843,0.5584,0.002737476
292.88397,38.19551,2996339,6200,4.36,1.1706,9.158,0.019,9540.83,0.545,0.4001,0.0020746888
291.03604,38.14498,2987856,5830,4.85,1.0564,12.483,0.171,1671.97,0.505,0.3553,0.0136986301
290.79504,38.19848,2986883,4869,4.45,0.8001,12.065,0.087,10200.2,1.502,0.7387,0.0072109407
290.42795,38.17751,2985366,4208,4.37,0.6259,0.244,0.006,84608.58,1.68,0.7922,0.0245901639
290.11053,38.14308,2984144,4242,4.49,0.6396,34.277,0.571,2644.39,0.47,0.3375,0.0166584007
286.07114,38.16761,2970670,5434,4.51,0.9472,22.495,1.066,4963.4,0.602,0.4318,0.0473883085
293.12207,38.04492,2860384,5852,4.57,1.0627,3.551,0.05,1921.36,0.534,0.3284,0.0140805407
292.10513,38.00158,2855572,4940,4.26,0.8187,32.463,0.143,4662.51,0.527,0.3484,0.0044050149
291.99921,38.00754,2855022,4967,4.71,0.8257,31.674,0.258,7818.67,0.735,0.4373,0.0081454821
290.69772,38.01647,2848999,5010,4.89,0.8369,17.215,0.313,13135.82,1.118,0.6593,0.0181818182
290.51361,38.08537,2848223,5878,4.56,1.0704,4.751,0.01,12710.81,1.264,0.6831,0.00210482
290.43744,38.07621,2847891,6096,4.53,1.1369,11.979,0.188,1561.58,0.351,0.2711,0.0156941314
286.84985,38.00873,2835254,4709,4.66,0.7577,25.686,0.86,3685.89,0.772,0.5083,0.0334812738
285.80334,38.02815,2831983,4248,4.5,0.642,10.039,0.072,15085.22,1.534,0.7615,0.0071720291
293.52444,37.96975,2722663,5992,4.8,1.1045,2.986,0.021,10095.6,1.372,0.7196,0.0070328198
293.38486,37.97339,2721978,5880,4.5,1.071,3.651,0.016,3483.59,0.882,0.5158,0.004382361
292.60196,37.95795,2718397,4004,4.47,0.5444,22.446,0.203,6550.76,1.153,0.6577,0.0090439276
292.3024,37.90642,2717009,4629,4.21,0.7361,26.006,0.39,4271.36,0.851,0.5581,0.0149965393
292.29626,37.93306,2716979,5825,4.29,1.0549,17.195,0.153,3479.36,0.689,0.458,0.0088979354
291.84042,37.98941,2714860,5442,4.78,0.9493,17.123,0.025,3734.11,0.815,0.5319,0.0014600245
291.69473,37.90806,2714250,5238,4.26,0.8959,23.899,0.511,6963.49,0.874,0.5303,0.0213816478
291.01727,37.97537,2711131,4959,4.37,0.8236,15.43,0.054,9875.48,1.167,0.6624,0.003499676
290.29175,37.98108,2708172,4126,4.58,0.593,38.828,0.323,3934.68,0.617,0.3747,0.0083187391
289.95651,37.9788,2706738,6118,4.41,1.1439,1.151,0.004,9519.22,1.281,0.6811,0.0034752389
287.17963,37.97994,2697096,5438,4.55,0.9482,10.461,0.014,14660.6,1.327,0.7273,0.0013383042
286.43579,37.9374,2694810,5875,4.54,1.0695,0.478,0.003,4595.55,0.69,0.4092,0.0062761506
293.60162,37.8312,2585767,5396,4.11,0.9371,9.903,0.02,6691.52,1.305,0.718,0.00201959
292.99506,37.87965,2582987,4997,4.53,0.8335,22.069,0.367,1240.55,0.49,0.299,0.0166296615
290.93805,37.89878,2573437,6136,4.63,1.1497,3.824,0.01,8816.12,1.154,0.6646,0.0026150628
290.586,37.8445,2571934,6204,4.15,1.1719,5.506,0.052,339.27,0.445,0.3298,0.0094442426
286.69431,37.83877,2556953,4925,4.26,0.8148,12.779,0.532,4687.58,1.169,0.6357,0.0416308005
293.46118,37.71106,2452505,5458,4.55,0.9535,25.653,1.743,2378.82,0.482,0.3347,0.0679452696
292.47147,37.77236,2448113,6072,4.19,1.1293,11.836,0.205,728.13,0.382,0.3009,0.0173200406
292.45657,37.74273,2448052,5661,4.53,1.0085,15.816,0.086,2364.87,0.413,0.2867,0.0054375316
292.38498,37.74707,2447723,5688,4.9,1.016,23.023,0.375,5374.37,0.436,0.2973,0.0162880598
291.37418,37.71168,2443037,4343,4.37,0.6803,11.652,0.048,8457.66,1.047,0.5662,0.0041194645
291.01389,37.79431,2441470,6098,4.5,1.1376,2.253,0.011,6501.05,1.147,0.6404,0.0048823791
290.44287,37.76217,2439094,4888,4.66,0.8051,13.296,0.01,12259.96,1.36,0.736,0.0007521059
290.21158,37.77601,2437234,4676,4.58,0.7488,23.879,0.048,27533.35,1.221,0.6327,0.0020101344
287.04773,37.75324,2425537,4990,4.72,0.8317,22.071,0.076,6882.97,1.013,0.6037,0.0034434326
293.29419,37.64361,2311350,5012,4.44,0.8374,9.049,0.117,7754.95,1.178,0.6174,0.0129296055
292.85385,37.68687,2309404,5446,4.7,0.9503,22.417,0.233,5700.53,0.707,0.4698,0.0103938975
292.76999,37.61164,2309030,5244,4.44,0.8974,6.807,0.007,17289.67,1.416,0.73,0.0010283532
291.51138,37.67714,2303279,5727,4.84,1.0269,13.121,0.043,3356.31,0.8,0.5294,0.0032771892
290.92279,37.61341,2300631,6142,4.51,1.1517,4.815,0.287,2752.9,0.624,0.4252,0.0596053998
290.71725,37.64901,2299738,4939,4.62,0.8184,6.607,0.007,35383.79,1.433,0.717,0.0010594824
286.02344,37.69961,2283092,4706,4.28,0.7569,34.542,0.472,7514.66,0.809,0.4584,0.0136645243
292.93793,37.54419,2167151,5780,4.49,1.042,16.748,0.17,3684.7,0.659,0.4583,0.0101504657
291.37601,37.54011,2159852,6417,4.42,1.2457,0.501,0.016,9817.24,1.488,0.7672,0.0319361277
291.10739,37.55157,2158641,5559,4.01,0.9806,7.377,0.02,18197.18,1.489,0.7571,0.0027111292
290.9588,37.57839,2158047,5124,4.31,0.8663,5.424,0.063,17373.23,1.186,0.6046,0.0116150442
290.68958,37.52942,2156879,6083,4.61,1.1328,2.027,0.009,12448.25,1.319,0.6996,0.0044400592
290.25046,37.55254,2155064,5937,4.52,1.0879,12.338,0.134,4293.71,0.764,0.5227,0.0108607554
291.90723,37.40071,2016522,5438,4.6,0.9482,18.692,0.255,4171.73,0.688,0.4656,0.0136421999
291.55954,37.42161,2015025,4635,4.55,0.7377,10.267,0.003,10828.29,1.048,0.5585,0.0002921983
291.19122,37.4261,2013503,5763,4.21,1.0371,19.065,0.088,9285.15,0.888,0.5236,0.0046157881
291.00357,37.43721,2012690,5618,4,0.9967,8.947,0.032,9594.56,1.29,0.7234,0.0035766179
290.7507,37.46841,2011618,5564,4.53,0.982,11.876,0.095,24525.58,1.25,0.6928,0.0079993264
286.12454,37.4148,1995443,5887,4.38,1.073,16.111,0.097,6147.27,1.005,0.5725,0.0060207312
292.29272,37.32021,1872192,5465,4.09,0.9554,0.674,0.006,52779.64,1.347,0.6692,0.0089020772
291.33841,37.34841,1867740,5672,4.12,1.0116,9.671,0.046,13347.98,1.269,0.7111,0.0047564885
291.18045,37.35229,1867120,6027,4.38,1.1153,62.747,4.098,973.17,0.576,0.2516,0.0653098953
290.83817,37.34256,1865698,5197,4.5,0.8852,14.32,0.02,9822.37,1.09,0.6274,0.001396648
291.74109,37.2002,1722506,4270,4.43,0.6509,10.653,0.073,32481.25,1.633,0.747,0.0068525298
291.48407,37.10097,1573742,6497,4.07,1.2751,8.613,0.026,3516.91,0.694,0.4225,0.0030186927
292.04178,37.02302,1435272,6434,4.11,1.2518,5.579,0.067,1056.49,0.449,0.3413,0.0120093207
